time,rho,temperature,power,Tran,Shim1,Shim2,Reg
2.549999999999999,-311.2635810750107,20.0,2.771165688734227e-07,336.0,372.0,312.0,312.0
2.5999999999999988,-311.26358241055493,20.000000000000075,7.591972410296092e-05,336.0,372.0,312.0,312.0
2.6499999999999986,-311.2635811149447,20.00000000000008,6.3485392853907325e-06,336.0,372.0,312.0,312.0
2.6999999999999984,-311.2635810782152,20.000000000000085,4.3730194061863445e-06,336.0,372.0,312.0,312.0
2.7499999999999982,-311.26358107717226,20.00000000000009,4.31447026665607e-06,336.0,372.0,312.0,312.0
2.799999999999998,-311.26358107714134,20.000000000000092,4.3109617616558445e-06,336.0,372.0,312.0,312.0
2.849999999999998,-298.39615633023027,20.000000000000096,4.445325294184757e-06,348.0,384.0,312.0,312.0
2.8999999999999977,-275.1367033427142,20.0000000000001,4.71760876597681e-06,360.0,396.0,324.0,324.0
2.9499999999999975,-251.6244910582155,20.000000000000103,5.034698273851541e-06,372.0,408.0,336.0,336.0
2.9999999999999973,-227.8933500619479,20.00000000000011,5.4028741709105135e-06,384.0,420.0,348.0,348.0
3.049999999999997,-227.8933500621423,20.000000000000117,5.4215452393583364e-06,384.0,420.0,348.0,348.0
3.099999999999997,-227.89335006215214,20.000000000000124,5.427988765956064e-06,384.0,420.0,348.0,348.0
3.149999999999997,-227.89335006215555,20.00000000000013,5.434083563140862e-06,384.0,420.0,348.0,348.0
3.1999999999999966,-227.89335006215876,20.00000000000014,5.440226267615843e-06,384.0,420.0,348.0,348.0
3.2499999999999964,-203.97770754314217,20.000000000000146,5.860951925746441e-06,396.0,432.0,360.0,360.0
3.2999999999999963,-179.91247872868612,20.000000000000153,6.373815317971724e-06,408.0,444.0,372.0,372.0
3.349999999999996,-155.73295693793634,20.00000000000016,6.98962421922151e-06,420.0,456.0,384.0,384.0
3.399999999999996,-131.47470261435757,20.000000000000167,7.740052799438679e-06,432.0,468.0,396.0,396.0
3.4499999999999957,-107.17343169352561,20.000000000000174,8.672088201587343e-06,444.0,480.0,408.0,408.0
3.4999999999999956,-82.86490366815494,20.000000000000185,9.857265507355765e-06,456.0,492.0,420.0,420.0
3.5499999999999954,-82.86490366878067,20.000000000000195,9.975190525376737e-06,456.0,492.0,420.0,420.0
3.599999999999995,-82.8649036688429,20.000000000000206,1.0025867072546332e-05,456.0,492.0,420.0,420.0
3.649999999999995,-82.86490366886967,20.000000000000217,1.0070968076817162e-05,456.0,492.0,420.0,420.0
3.699999999999995,-58.584809711754616,20.000000000000227,1.1569073449967761e-05,468.0,504.0,432.0,432.0
3.7499999999999947,-34.36866122099841,20.00000000000024,1.3700107489471462e-05,480.0,516.0,444.0,444.0
3.7999999999999945,-10.2516791376791,20.00000000000026,1.6763527676702503e-05,492.0,528.0,456.0,456.0
3.8499999999999943,-10.251679139296403,20.000000000000277,1.7214777918552747e-05,492.0,528.0,456.0,456.0
3.899999999999994,-10.251679139534657,20.000000000000295,1.740512321064164e-05,492.0,528.0,456.0,456.0
3.949999999999994,-10.251679139635153,20.000000000000313,1.7565405896261018e-05,492.0,528.0,456.0,456.0
3.999999999999994,13.731315596059748,20.000000000000334,2.2121989111852523e-05,504.0,540.0,468.0,468.0
4.049999999999994,25.115268148066647,20.00000000000036,2.5997625306720983e-05,504.0,540.0,480.0,480.0
4.099999999999993,25.115268146020547,20.000000000000387,2.6881413120579713e-05,504.0,540.0,480.0,480.0
4.149999999999993,25.11526814555397,20.000000000000416,2.7344624776738786e-05,504.0,540.0,480.0,480.0
4.199999999999993,25.115268145309418,20.000000000000444,2.77419727200161e-05,504.0,540.0,480.0,480.0
4.249999999999993,25.115268145099666,20.000000000000473,2.8123007153113854e-05,504.0,540.0,480.0,480.0
4.299999999999993,25.11526814489847,20.0000000000005,2.849519784498494e-05,504.0,540.0,480.0,480.0
4.3499999999999925,25.11526814470198,20.00000000000053,2.8860152339186514e-05,504.0,540.0,480.0,480.0
4.399999999999992,25.11526814450929,20.000000000000558,2.9218609124525058e-05,504.0,540.0,480.0,480.0
4.449999999999992,25.115268144320062,20.000000000000586,2.9571132191435094e-05,504.0,540.0,480.0,480.0
4.499999999999992,25.115268144133957,20.000000000000615,2.9918213060059894e-05,504.0,540.0,480.0,480.0
4.549999999999992,25.11526814395071,20.000000000000643,3.0260290470626713e-05,504.0,540.0,480.0,480.0
4.599999999999992,25.115268143770116,20.000000000000675,3.0597758052793645e-05,504.0,540.0,480.0,480.0
4.6499999999999915,25.11526814359197,20.000000000000707,3.0930969737354196e-05,504.0,540.0,480.0,480.0
4.699999999999991,25.115268143416042,20.00000000000074,3.126024432887612e-05,504.0,540.0,480.0,480.0
4.749999999999991,25.115268143242197,20.00000000000077,3.158586949998059e-05,504.0,540.0,480.0,480.0
4.799999999999991,25.1152681430703,20.000000000000803,3.190810530042717e-05,504.0,540.0,480.0,480.0
4.849999999999991,25.115268142900174,20.000000000000835,3.222718724395743e-05,504.0,540.0,480.0,480.0
4.899999999999991,25.11526814273171,20.000000000000867,3.254332902543432e-05,504.0,540.0,480.0,480.0
4.94999999999999,25.115268142564815,20.0000000000009,3.285672491390728e-05,504.0,540.0,480.0,480.0
4.99999999999999,25.115268142399355,20.00000000000093,3.316755186149495e-05,504.0,540.0,480.0,480.0
5.04999999999999,25.11526814223526,20.000000000000963,3.3475971362999456e-05,504.0,540.0,480.0,480.0
5.09999999999999,25.11526814207243,20.000000000000995,3.378213109681741e-05,504.0,540.0,480.0,480.0
5.14999999999999,25.11526814191077,20.000000000001027,3.4086166373909216e-05,504.0,540.0,480.0,480.0
5.1999999999999895,25.115268141750274,20.000000000001062,3.4388201418260844e-05,504.0,540.0,480.0,480.0
5.249999999999989,25.11526814159082,20.000000000001098,3.468835049936104e-05,504.0,540.0,480.0,480.0
5.299999999999989,25.115268141432374,20.000000000001133,3.4986718934669914e-05,504.0,540.0,480.0,480.0
5.349999999999989,25.115268141274854,20.00000000000117,3.528340397782634e-05,504.0,540.0,480.0,480.0
5.399999999999989,25.115268141118214,20.000000000001204,3.557849560639127e-05,504.0,540.0,480.0,480.0
5.449999999999989,31.227557538761854,20.000000000001243,3.864721880396693e-05,504.0,540.0,480.0,492.0
5.4999999999999885,31.227557537141752,20.000000000001283,3.9441670982409504e-05,504.0,540.0,480.0,492.0
5.549999999999988,31.227557536722305,20.00000000000132,3.98966199359116e-05,504.0,540.0,480.0,492.0
5.599999999999988,31.22755753648212,20.00000000000136,4.029860717479363e-05,504.0,540.0,480.0,492.0
5.649999999999988,31.2275575362699,20.0000000000014,4.069027499879219e-05,504.0,540.0,480.0,492.0
5.699999999999988,31.227557536063127,20.00000000000144,4.107815321215653e-05,504.0,540.0,480.0,492.0
5.749999999999988,31.227557535858367,20.000000000001478,4.146340605231655e-05,504.0,540.0,480.0,492.0
5.799999999999987,31.22755753565495,20.00000000000152,4.184638406379156e-05,504.0,540.0,480.0,492.0
5.849999999999987,31.227557535452785,20.000000000001563,4.222729985568987e-05,504.0,540.0,480.0,492.0
5.899999999999987,31.227557535251687,20.000000000001606,4.260633007785198e-05,504.0,540.0,480.0,492.0
5.949999999999987,31.22755753505158,20.00000000000165,4.298363226088693e-05,504.0,540.0,480.0,492.0
5.999999999999987,31.227557534852373,20.00000000000169,4.335934884932146e-05,504.0,540.0,480.0,492.0
6.0499999999999865,37.361941706037506,20.000000000001737,4.74149954797811e-05,504.0,552.0,480.0,492.0
6.099999999999986,37.36194170389637,20.000000000001783,4.8509227677341816e-05,504.0,552.0,480.0,492.0
6.149999999999986,37.361941703318685,20.000000000001833,4.9126254158884324e-05,504.0,552.0,480.0,492.0
6.199999999999986,37.36194170299291,20.000000000001883,4.9663926464059274e-05,504.0,552.0,480.0,492.0
6.249999999999986,37.361941702709046,20.000000000001933,5.0186243916965385e-05,504.0,552.0,480.0,492.0
6.299999999999986,37.3619417024333,20.000000000001982,5.070375393054873e-05,504.0,552.0,480.0,492.0
6.349999999999985,43.39959779191178,20.000000000002036,5.584520499236788e-05,504.0,564.0,480.0,492.0
6.399999999999985,43.3995977891974,20.000000000002093,5.734929488313606e-05,504.0,564.0,480.0,492.0
6.449999999999985,43.39959778840334,20.00000000000215,5.8216532464695226e-05,504.0,564.0,480.0,492.0
6.499999999999985,43.39959778794548,20.000000000002206,5.8969329058387943e-05,504.0,564.0,480.0,492.0
6.549999999999985,43.39959778754806,20.000000000002263,5.9699073638691016e-05,504.0,564.0,480.0,492.0
6.5999999999999845,49.69595556536517,20.000000000002327,6.670620173830803e-05,516.0,564.0,480.0,492.0
6.649999999999984,49.6959555616658,20.000000000002395,6.891832550677126e-05,516.0,564.0,480.0,492.0
6.699999999999984,49.69595556049792,20.000000000002462,7.020887713227954e-05,516.0,564.0,480.0,492.0
6.749999999999984,49.69595555981662,20.000000000002533,7.131944410501573e-05,516.0,564.0,480.0,492.0
6.799999999999984,49.69595555923027,20.000000000002604,7.239265957378384e-05,516.0,564.0,480.0,492.0
6.849999999999984,55.89516464750213,20.000000000002686,8.183642143138032e-05,528.0,564.0,480.0,492.0
6.8999999999999835,55.89516464251634,20.00000000000277,8.512403981188693e-05,528.0,564.0,480.0,492.0
6.949999999999983,55.89516464078068,20.000000000002856,8.710432829105433e-05,528.0,564.0,480.0,492.0
6.999999999999983,55.8951646397352,20.000000000002945,8.880630315481225e-05,528.0,564.0,480.0,492.0
7.049999999999983,55.895164638836654,20.000000000003034,9.04492883685396e-05,528.0,564.0,480.0,492.0
7.099999999999983,55.89516463796926,20.000000000003123,9.208088199024154e-05,528.0,564.0,480.0,492.0
7.149999999999983,55.895164637107875,20.000000000003215,9.37121788526333e-05,528.0,564.0,480.0,492.0
7.199999999999982,55.89516463624665,20.000000000003308,9.534644195396506e-05,528.0,564.0,480.0,492.0
7.249999999999982,55.895164635383864,20.000000000003403,9.6985190241495e-05,528.0,564.0,480.0,492.0
7.299999999999982,55.89516463451869,20.0000000000035,9.862949875707548e-05,528.0,564.0,480.0,492.0
7.349999999999982,55.895164633650595,20.0000000000036,0.00010028028291805951,528.0,564.0,480.0,492.0
7.399999999999982,55.89516463277907,20.0000000000037,0.00010193836645343799,528.0,564.0,480.0,492.0
7.4499999999999815,55.895164631903704,20.0000000000038,0.00010360450256967646,528.0,564.0,480.0,492.0
7.499999999999981,55.89516463102407,20.000000000003904,0.00010527938439697499,528.0,564.0,480.0,492.0
7.549999999999981,55.89516463013984,20.00000000000401,0.00010696365245450974,528.0,564.0,480.0,492.0
7.599999999999981,55.89516462925063,20.000000000004118,0.00010865790086084687,528.0,564.0,480.0,492.0
7.649999999999981,55.89516462835618,20.000000000004224,0.00011036268273095972,528.0,564.0,480.0,492.0
7.699999999999981,55.89516462745617,20.000000000004334,0.00011207851491975544,528.0,564.0,480.0,492.0
7.7499999999999805,55.89516462655032,20.000000000004444,0.00011380588220424925,528.0,564.0,480.0,492.0
7.79999999999998,55.895164625638365,20.000000000004558,0.00011554524097505021,528.0,564.0,480.0,492.0
7.84999999999998,55.89516462472008,20.000000000004672,0.00011729702249703029,528.0,564.0,480.0,492.0
7.89999999999998,55.89516462379523,20.00000000000479,0.0001190616357912868,528.0,564.0,480.0,492.0
7.94999999999998,55.89516462286363,20.000000000004906,0.00012083947018405493,528.0,564.0,480.0,492.0
7.99999999999998,55.89516462192505,20.000000000005027,0.00012263089756264512,528.0,564.0,480.0,492.0
8.04999999999998,55.895164620979266,20.000000000005148,0.0001244362743735934,528.0,564.0,480.0,492.0
8.09999999999998,55.89516462002612,20.000000000005272,0.0001262559433939301,528.0,564.0,480.0,492.0
8.14999999999998,55.89516461906545,20.000000000005397,0.0001280902353027124,528.0,564.0,480.0,492.0
8.199999999999982,55.89516461809707,20.000000000005524,0.00012993947007666998,528.0,564.0,480.0,492.0
8.249999999999982,55.89516461712077,20.000000000005652,0.0001318039582309131,528.0,564.0,480.0,492.0
8.299999999999983,55.89516461613643,20.000000000005784,0.0001336840019231163,528.0,564.0,480.0,492.0
8.349999999999984,55.89516461514386,20.000000000005915,0.0001355798959373546,528.0,564.0,480.0,492.0
8.399999999999984,55.89516461414295,20.00000000000605,0.00013749192856181436,528.0,564.0,480.0,492.0
8.449999999999985,55.89516461313352,20.000000000006185,0.00013942038237288012,528.0,564.0,480.0,492.0
8.499999999999986,55.89516461211541,20.000000000006324,0.0001413655349365892,528.0,564.0,480.0,492.0
8.549999999999986,55.89516461108849,20.000000000006462,0.000143327659437121,528.0,564.0,480.0,492.0
8.599999999999987,55.89516461005261,20.000000000006604,0.00014530702524082336,528.0,564.0,480.0,492.0
8.649999999999988,55.89516460900759,20.00000000000675,0.00014730389840325744,528.0,564.0,480.0,492.0
8.699999999999989,55.89516460795337,20.000000000006896,0.0001493185421258446,528.0,564.0,480.0,492.0
8.74999999999999,55.89516460688975,20.000000000007045,0.00015135121716790926,528.0,564.0,480.0,492.0
8.79999999999999,55.89516460581664,20.000000000007194,0.00015340218221922272,528.0,564.0,480.0,492.0
8.84999999999999,55.89516460473386,20.000000000007347,0.00015547169423753995,528.0,564.0,480.0,492.0
8.899999999999991,55.89516460364127,20.0000000000075,0.00015756000875509138,528.0,564.0,480.0,492.0
8.949999999999992,55.89516460253877,20.000000000007656,0.00015966738015751967,528.0,564.0,480.0,492.0
8.999999999999993,55.89516460142617,20.000000000007812,0.00016179406193833826,528.0,564.0,480.0,492.0
9.049999999999994,55.89516460030341,20.000000000007972,0.00016394030693162902,528.0,564.0,480.0,492.0
9.099999999999994,55.895164599170336,20.000000000008136,0.00016610636752537272,528.0,564.0,480.0,492.0
9.149999999999995,55.89516459802677,20.0000000000083,0.00016829249585753047,528.0,564.0,480.0,492.0
9.199999999999996,55.895164596872625,20.000000000008466,0.0001704989439967444,528.0,564.0,480.0,492.0
9.249999999999996,55.89516459570773,20.000000000008633,0.00017272596410930976,528.0,564.0,480.0,492.0
9.299999999999997,55.89516459453202,20.000000000008804,0.00017497380861388148,528.0,564.0,480.0,492.0
9.349999999999998,55.89516459334529,20.000000000008978,0.00017724273032520752,528.0,564.0,480.0,492.0
9.399999999999999,55.89516459214743,20.000000000009152,0.00017953298258803566,528.0,564.0,480.0,492.0
9.45,55.89516459093831,20.00000000000933,0.0001818448194022105,528.0,564.0,480.0,492.0
9.5,55.89516458971781,20.00000000000951,0.00018417849553985984,528.0,564.0,480.0,492.0
9.55,55.89516458848578,20.000000000009692,0.00018653426665547266,528.0,564.0,480.0,492.0
9.600000000000001,55.89516458724206,20.000000000009877,0.00018891238938957924,528.0,564.0,480.0,492.0
9.650000000000002,55.89516458598654,20.00000000001006,0.00019131312146666602,528.0,564.0,480.0,492.0
9.700000000000003,55.8951645847191,20.00000000001025,0.00019373672178788902,528.0,564.0,480.0,492.0
9.750000000000004,55.89516458343956,20.00000000001044,0.0001961834505190882,528.0,564.0,480.0,492.0
9.800000000000004,55.89516458214784,20.000000000010633,0.00019865356917455183,528.0,564.0,480.0,492.0
9.850000000000005,55.895164580843776,20.00000000001083,0.00020114734069693054,528.0,564.0,480.0,492.0
9.900000000000006,55.8951645795272,20.000000000011028,0.00020366502953366098,528.0,564.0,480.0,492.0
9.950000000000006,55.89516457819798,20.000000000011227,0.0002062069017102211,528.0,564.0,480.0,492.0
10.000000000000007,55.89516457685603,20.00000000001143,0.00020877322490050375,528.0,564.0,480.0,492.0
10.050000000000008,55.89516457550117,20.000000000011635,0.0002113642684945693,528.0,564.0,480.0,492.0
10.100000000000009,55.89516457413327,20.000000000011845,0.00021398030366401142,528.0,564.0,480.0,492.0
10.15000000000001,55.895164572752144,20.000000000012054,0.00021662160342514507,528.0,564.0,480.0,492.0
10.20000000000001,55.89516457135769,20.000000000012268,0.00021928844270020868,528.0,564.0,480.0,492.0
10.25000000000001,55.89516456994975,20.000000000012484,0.0002219810983767508,528.0,564.0,480.0,492.0
10.300000000000011,55.8951645685282,20.0000000000127,0.0002246998493653591,528.0,564.0,480.0,492.0
10.350000000000012,55.89516456709285,20.00000000001292,0.00022744497665587248,528.0,564.0,480.0,492.0
10.400000000000013,55.8951645656436,20.000000000013145,0.00023021676337220537,528.0,564.0,480.0,492.0
10.450000000000014,55.89516456418024,20.000000000013372,0.00023301549482590247,528.0,564.0,480.0,492.0
10.500000000000014,55.89516456270267,20.000000000013603,0.0002358414585685309,528.0,564.0,480.0,492.0
10.550000000000015,55.89516456121074,20.000000000013834,0.00023869494444300792,528.0,564.0,480.0,492.0
10.600000000000016,55.89516455970426,20.00000000001407,0.00024157624463395485,528.0,564.0,480.0,492.0
10.650000000000016,55.89516455818312,20.000000000014307,0.00024448565371716093,528.0,564.0,480.0,492.0
10.700000000000017,55.8951645566471,20.00000000001455,0.00024742346870823193,528.0,564.0,480.0,492.0
10.750000000000018,55.895164555096116,20.00000000001479,0.0002503899891104953,528.0,564.0,480.0,492.0
10.800000000000018,55.89516455352998,20.000000000015035,0.00025338551696222624,528.0,564.0,480.0,492.0
10.85000000000002,55.895164551948504,20.000000000015284,0.00025641035688325634,528.0,564.0,480.0,492.0
10.90000000000002,55.89516455035158,20.000000000015536,0.0002594648161210198,528.0,564.0,480.0,492.0
10.95000000000002,55.89516454873898,20.000000000015792,0.0002625492045960901,528.0,564.0,480.0,492.0
11.000000000000021,55.89516454711062,20.00000000001605,0.00026566383494725567,528.0,564.0,480.0,492.0
11.050000000000022,55.89516454546628,20.00000000001631,0.00026880902257617987,528.0,564.0,480.0,492.0
11.100000000000023,55.89516454380581,20.000000000016573,0.0002719850856916883,528.0,564.0,480.0,492.0
11.150000000000023,55.89516454212904,20.00000000001684,0.00027519234535372365,528.0,564.0,480.0,492.0
11.200000000000024,55.895164540435786,20.00000000001711,0.0002784311255170039,528.0,564.0,480.0,492.0
11.250000000000025,55.89516453872591,20.000000000017383,0.00028170175307442284,528.0,564.0,480.0,492.0
11.300000000000026,55.895164536999204,20.00000000001766,0.00028500455790022043,528.0,564.0,480.0,492.0
11.350000000000026,55.89516453525552,20.00000000001794,0.0002883398728929613,528.0,564.0,480.0,492.0
11.400000000000027,55.89516453349468,20.000000000018225,0.00029170803401834533,528.0,564.0,480.0,492.0
11.450000000000028,55.89516453171646,20.000000000018513,0.0002951093803518818,528.0,564.0,480.0,492.0
11.500000000000028,55.89516452992075,20.0000000000188,0.0002985442541214531,528.0,564.0,480.0,492.0
11.55000000000003,55.895164528107365,20.000000000019092,0.0003020130007497916,528.0,564.0,480.0,492.0
11.60000000000003,55.89516452627605,20.000000000019387,0.00030551596889689736,528.0,564.0,480.0,492.0
11.65000000000003,55.895164524426704,20.000000000019686,0.000309053510502417,528.0,564.0,480.0,492.0
11.700000000000031,55.89516452255907,20.000000000019988,0.00031262598082800516,528.0,564.0,480.0,492.0
11.750000000000032,55.895164520673035,20.000000000020293,0.00031623373849969284,528.0,564.0,480.0,492.0
11.800000000000033,55.895164518768354,20.000000000020602,0.000319877145550279,528.0,564.0,480.0,492.0
11.850000000000033,55.895164516844815,20.000000000020915,0.00032355656746176694,528.0,564.0,480.0,492.0
11.900000000000034,55.89516451490231,20.00000000002123,0.0003272723732078638,528.0,564.0,480.0,492.0
11.950000000000035,55.89516451294058,20.00000000002155,0.00033102493529655783,528.0,564.0,480.0,492.0
12.000000000000036,55.89516451095946,20.000000000021874,0.00033481462981279627,528.0,564.0,480.0,492.0
12.050000000000036,55.8951645089587,20.0000000000222,0.000338641836461274,528.0,564.0,480.0,492.0
12.100000000000037,55.895164506938194,20.00000000002253,0.0003425069386093536,528.0,564.0,480.0,492.0
12.150000000000038,55.89516450489764,20.000000000022865,0.0003464103233301271,528.0,564.0,480.0,492.0
12.200000000000038,55.89516450283688,20.000000000023203,0.0003503523814456404,528.0,564.0,480.0,492.0
12.250000000000039,55.89516450075571,20.000000000023544,0.0003543335075702883,528.0,564.0,480.0,492.0
12.30000000000004,55.89516449865392,20.000000000023892,0.0003583541001543972,528.0,564.0,480.0,492.0
12.35000000000004,55.89516449653125,20.000000000024244,0.00036241456152800875,528.0,564.0,480.0,492.0
12.400000000000041,55.89516449438757,20.0000000000246,0.00036651529794487617,528.0,564.0,480.0,492.0
12.450000000000042,55.89516449222263,20.000000000024958,0.0003706567196266852,528.0,564.0,480.0,492.0
12.500000000000043,55.895164490036194,20.00000000002532,0.00037483924080751485,528.0,564.0,480.0,492.0
12.550000000000043,55.89516448782808,20.000000000025686,0.00037906327977854496,528.0,564.0,480.0,492.0
12.600000000000044,55.895164485598016,20.000000000026056,0.00038332925893302646,528.0,564.0,480.0,492.0
12.650000000000045,55.89516448334584,20.00000000002643,0.0003876376048115239,528.0,564.0,480.0,492.0
12.700000000000045,55.895164481071305,20.00000000002681,0.00039198874814743817,528.0,564.0,480.0,492.0
12.750000000000046,55.895164478774156,20.000000000027192,0.0003963831239128256,528.0,564.0,480.0,492.0
12.800000000000047,55.895164476454184,20.00000000002758,0.00040082117136451935,528.0,564.0,480.0,492.0
12.850000000000048,55.895164474111155,20.00000000002797,0.0004053033340905655,528.0,564.0,480.0,492.0
12.900000000000048,55.89516447174483,20.000000000028365,0.0004098300600569811,528.0,564.0,480.0,492.0
12.950000000000049,55.895164469354974,20.000000000028766,0.00041440180165484754,528.0,564.0,480.0,492.0
13.00000000000005,55.89516446694137,20.00000000002917,0.0004190190157477458,528.0,564.0,480.0,492.0
13.05000000000005,55.89516446450374,20.00000000002958,0.00042368216371954393,528.0,564.0,480.0,492.0
13.100000000000051,55.89516446204189,20.000000000029992,0.000428391711522546,528.0,564.0,480.0,492.0
13.150000000000052,55.89516445955552,20.00000000003041,0.0004331481297260108,528.0,564.0,480.0,492.0
13.200000000000053,55.895164457044416,20.000000000030834,0.0004379518935650505,528.0,564.0,480.0,492.0
13.250000000000053,55.89516445450831,20.00000000003126,0.0004428034829899154,528.0,564.0,480.0,492.0
13.300000000000054,55.895164451946954,20.000000000031694,0.0004477033827156763,528.0,564.0,480.0,492.0
13.350000000000055,55.895164449360074,20.00000000003213,0.0004526520822723112,528.0,564.0,480.0,492.0
13.400000000000055,55.89516444674745,20.00000000003257,0.0004576500760552043,528.0,564.0,480.0,492.0
13.450000000000056,55.895164444108836,20.00000000003302,0.00046269786337606653,528.0,564.0,480.0,492.0
13.500000000000057,55.895164441443875,20.00000000003347,0.0004677959485142846,528.0,564.0,480.0,492.0
13.550000000000058,55.89516443875241,20.000000000033925,0.00047294484076870833,528.0,564.0,480.0,492.0
13.600000000000058,55.8951644360341,20.000000000034387,0.0004781450545098822,528.0,564.0,480.0,492.0
13.650000000000059,55.8951644332887,20.000000000034852,0.0004833971092327298,528.0,564.0,480.0,492.0
13.70000000000006,55.8951644305159,20.000000000035325,0.0004887015296096989,528.0,564.0,480.0,492.0
13.75000000000006,55.895164427715486,20.0000000000358,0.0004940588455443768,528.0,564.0,480.0,492.0
13.800000000000061,55.89516442488714,20.000000000036284,0.0004994695922255775,528.0,564.0,480.0,492.0
13.850000000000062,55.89516442203059,20.00000000003677,0.0005049343101819152,528.0,564.0,480.0,492.0
13.900000000000063,55.89516441914553,20.000000000037264,0.0005104535453368703,528.0,564.0,480.0,492.0
