time,rho,temperature,power,Tran,Shim1,Shim2,Reg
17.750000000000117,71.75078864881434,20.000000000008708,0.00021569384668509046,540.0,468.0,336.0,744.0
17.800000000000118,71.75078864594786,20.000000000008924,0.00022127477766001837,540.0,468.0,336.0,744.0
17.85000000000012,71.75078864300147,20.00000000000915,0.0002270107582645652,540.0,468.0,336.0,744.0
17.90000000000012,71.75078863997322,20.000000000009376,0.0002329055207042378,540.0,468.0,336.0,744.0
17.95000000000012,71.75078863686113,20.00000000000961,0.00023896292816049094,540.0,468.0,336.0,744.0
18.00000000000012,71.75078863366316,20.00000000000985,0.00024518697512748076,540.0,468.0,336.0,744.0
18.05000000000012,71.75078863037724,20.000000000010097,0.00025158178810772254,540.0,468.0,336.0,744.0
18.100000000000122,71.75078862700116,20.00000000001035,0.000258151626635466,540.0,468.0,336.0,744.0
18.150000000000123,71.75078862353266,20.00000000001061,0.0002649008846005993,540.0,468.0,336.0,744.0
18.200000000000124,71.75078861996944,20.000000000010914,0.0003114333835548184,540.0,468.0,336.0,744.0
18.250000000000124,71.75078859540301,20.00000000001124,0.00033260763677091704,540.0,468.0,336.0,744.0
18.300000000000125,71.75078858422425,20.000000000011582,0.0003465160374096822,540.0,468.0,336.0,744.0
18.350000000000126,71.75078857688145,20.000000000011934,0.00035845667318310393,540.0,468.0,336.0,744.0
18.400000000000126,71.75078857057748,20.000000000012296,0.00036998720150468344,540.0,468.0,336.0,744.0
18.450000000000127,71.75078856449002,20.000000000012673,0.00038157157504395536,540.0,468.0,336.0,744.0
18.500000000000128,71.75078855837417,20.00000000001306,0.0003933537965521674,540.0,468.0,336.0,744.0
18.55000000000013,71.75078855215385,20.000000000013458,0.0004053841534499624,540.0,468.0,336.0,744.0
18.60000000000013,71.75078854580254,20.00000000001387,0.0004176853939825752,540.0,468.0,336.0,744.0
18.65000000000013,71.75078853930822,20.000000000014293,0.0004302721099802317,540.0,468.0,336.0,744.0
18.70000000000013,71.75078853266314,20.00000000001473,0.0004431564368686183,540.0,468.0,336.0,744.0
18.75000000000013,71.75078852586098,20.000000000015177,0.00045634975044996084,540.0,468.0,336.0,744.0
18.800000000000132,71.7507885188957,20.00000000001564,0.0004698631904361627,540.0,468.0,336.0,744.0
18.850000000000133,71.75078851176139,20.000000000016115,0.0004837078383799742,540.0,468.0,336.0,744.0
18.900000000000134,71.75078850445223,20.000000000016605,0.0004978947922749993,540.0,468.0,336.0,744.0
18.950000000000134,71.75078849696237,20.00000000001711,0.0005124352089371532,540.0,468.0,336.0,744.0
19.000000000000135,71.75078848928587,20.00000000001763,0.000527340335212231,540.0,468.0,336.0,744.0
19.050000000000136,71.75078848141683,20.00000000001816,0.0005426215343880102,540.0,468.0,336.0,744.0
19.100000000000136,71.75078847334926,20.000000000018712,0.0005582903098754388,540.0,468.0,336.0,744.0
19.150000000000137,71.75078846507708,20.000000000019277,0.0005743583269390676,540.0,468.0,336.0,744.0
19.200000000000138,71.7507884565941,20.00000000001986,0.0005908374328608302,540.0,468.0,336.0,744.0
19.25000000000014,71.7507884478941,20.000000000020457,0.0006077396757874281,540.0,468.0,336.0,744.0
19.30000000000014,71.7507884389707,20.00000000002107,0.0006250773224565088,540.0,468.0,336.0,744.0
19.35000000000014,71.75078842981743,20.000000000021704,0.0006428628749667385,540.0,468.0,336.0,744.0
19.40000000000014,71.75078842042771,20.000000000022354,0.0006611090867357462,540.0,468.0,336.0,744.0
19.45000000000014,71.75078841079478,20.00000000002302,0.0006798289777729162,540.0,468.0,336.0,744.0
19.500000000000142,71.75078840091177,20.00000000002371,0.0006990358493795122,540.0,468.0,336.0,744.0
19.550000000000143,71.75078839077169,20.000000000024418,0.0007187432983760043,540.0,468.0,336.0,744.0
19.600000000000144,71.7507883803673,20.000000000025146,0.0007389652309454319,540.0,468.0,336.0,744.0
19.650000000000144,71.75078836969132,20.000000000025892,0.0007597158761719565,540.0,468.0,336.0,744.0
19.700000000000145,71.7507883587362,20.00000000002666,0.0007810097993452328,540.0,468.0,336.0,744.0
19.750000000000146,71.75078834749426,20.00000000002745,0.0008028619150937853,540.0,468.0,336.0,744.0
19.800000000000146,71.75078833595761,20.00000000002826,0.0008252875004040133,540.0,468.0,336.0,744.0
